id,title,phone,address,address_2,ville,garde,query_point
5276,Pharmacie Moulay Slimane,0522343402,118  bd Moulay Slimane Aïn Sebaâ  Casablanca,Pharmacie Moulay Slimane Casablanca,Casablanca,09H A 00H,Casablanca-AinSebaa
3769,Pharmacie Ahl Albadr,0522341339,"83, lotiss. Al Badr, GH 09, n° 8 Casablanca",Pharmacie Ahl Albadr Casablanca,Casablanca,,Casablanca-AinSebaa
4118,Pharmacie ElMaaroufi,0522356596,"lot Espérance II (Ain Sebaâ), rue 1 n°3 Casablanca",Pharmacie ElMaaroufi Casablanca,Casablanca,,Casablanca-AinSebaa
4519,Pharmacie Al Madina,0522352774,27  lotiss. Al Badr   G3B  n°4  Aïn Sébaâ El Gantour Casablanca,Pharmacie Al Madina Casablanca,Casablanca,,Casablanca-AinSebaa
5506,Pharmacie Vidal,0522343218,404  bd de la Grande Ceinture (A.Sebaa)  Aïn Sebaâ Casablanca,Pharmacie Vidal Casablanca,Casablanca,,Casablanca-AinSebaa
7968,Pharmacie Stade Zaouli,0522673067,Pharmacie Stade Zaouli CASABLANCA,Pharmacie Stade Zaouli Casablanca,Casablanca,,Casablanca-AinSebaa
617,Pharmacie Chabab,0522755916,hay Chabab   n°38 imm. 4A  Aïn Sébaa Aïn Sebaâ CASABLANCA,Pharmacie Chabab Casablanca,Casablanca,,Casablanca-AinSebaa
241,Pharmacie de l'Aéroport d'Anfa,0522390636,"72 Bis, bd Sidi Abderrahman  Casablanca",Pharmacie de l'Aéroport d'Anfa Casablanca,Casablanca,,Casablanca-HayHassani
5591,Pharmacie Rochdi,0522893286,bd Oued Oum Rabie   résid. AlFirdaous GH4 imm.A 117 n°03 Oulfa Casablanca,Pharmacie Rochdi Casablanca,Casablanca,,Casablanca-HayHassani
3930,Pharmacie Hôpital Cheikh Khalifa,0522931773,"hay El Oulfa, Opération Al Firdaous Gh 26, imm. 249 n°1 Casablanca",Pharmacie Hôpital Cheikh Khalifa Casablanca,Casablanca,,Casablanca-HayHassani
1018,Pharmacie Avenue Naciri,0522692042,253  bd Mohamed Taieb Naciri  Oulfa Casablanca,Pharmacie Avenue Naciri Casablanca,Casablanca,,Casablanca-HayHassani
1884,Pharmacie AlMouwaten,0522909734,192  hay Nassim (Lissasfa)  Oulfa Casablanca,Pharmacie AlMouwaten Casablanca,Casablanca,,Casablanca-HayHassani
3018,Pharmacie Jamai,0522933025,ENSEMBLE IMMOBILIER AL FIRDAOUS GH15 - IMMEUBLE A 80 N° 1 - EL OULFA,Pharmacie Jamai Casablanca,Casablanca,,Casablanca-HayHassani
4148,Pharmacie Laya,0522254439,"9, rue El Abtal  Casablanca",Pharmacie Laya Casablanca,Casablanca,,Casablanca-HayHassani
4581,Pharmacie Oum Errabii,0522908872,49  bd Oued Oum Rabie   Casablanca,Pharmacie Oum Errabii Casablanca,Casablanca,,Casablanca-HayHassani
4454,Pharmacie des Sciences,0522994814,"route d' El jadida, c. com. Alaimoune II Casablanca",Pharmacie des Sciences Casablanca,Casablanca,,Casablanca-HayHassani
4642,Pharmacie Fatma,0522931029,"hay El Oulfa, rue 191 n°48. bd Oued Sebou Casablanca",Pharmacie Fatma Casablanca,Casablanca,,Casablanca-HayHassani
5454,Pharmacie Hay ElWiam,0522911731,hay El Oulfa   bd. H n°252  Casablanca,Pharmacie Hay ElWiam Casablanca,Casablanca,,Casablanca-HayHassani
5044,Pharmacie Tilila,0522938684,"hay Laimoune, 47 HH Eloulfa Casablanca",Pharmacie Tilila Casablanca,Casablanca,,Casablanca-HayHassani
3990,Pharmacie Laimoune,0522909494,466  lotiss. Laimoune   c. com. Laimoun  Lissasfa  Casablanca,Pharmacie Laimoune Casablanca,Casablanca,,Casablanca-HayHassani
2546,Pharmacie Salma,0522895772,bd Oued Oum Rabie   ElOuafaa 1 n°15 Oulfa Casablanca,Pharmacie Salma Casablanca,Casablanca,,Casablanca-HayHassani
5277,Pharmacie Dar Assalam,0522932231,"hay El Oulfa, opération Assalam n°32 Casablanca",Pharmacie Dar Assalam Casablanca,Casablanca,,Casablanca-HayHassani
2144,Pharmacie Nasri,0522932874,hay Hassani   bloc 2  n°75 bis cité Commune Urbaine Oulfa Casablanca,Pharmacie Nasri Casablanca,Casablanca,,Casablanca-HayHassani
8848,Nutrisvelt Maroc,0522915245,193  bd Oued Oum Errabia   3°ét. n°9  Casablanca - Maroc   ,Parapharmacie Nutrisvelt Maroc Casablanca,Casablanca,,Casablanca-HayHassani
9866,Pharmacie Géranium,0526171706,"Park Condomnium, résidence The Anfa, Bd des Clubs, Casablanca",Pharmacie Géranium Casablanca,Casablanca,,Casablanca-HayHassani
2901,Pharmacie Massira Hassania,0522895777,lotiss. Al Massira Al Hassania   lot 55 rue 6 Oulfa Casablanca,Pharmacie Massira Hassania Casablanca,Casablanca,,Casablanca-HayHassani
9550,Pharmacie Eloulfa,0522913292,"54, AVENUE OUED TENSIFT - EL OULFA",Pharmacie Eloulfa Casablanca,Casablanca,,Casablanca-HayHassani
4998,Pharmacie Hind,0522914457,"516 Bis, hay Hassani, bloc 11 lot. municipale Casablanca",Pharmacie Hind Casablanca,Casablanca,,Casablanca-HayHassani
1680,Pharmacie Tam,0522901899,302  bd Oued Sebou (hay El Oulfa)  Oulfa Casablanca,Pharmacie Tam Casablanca,Casablanca,,Casablanca-HayHassani
9378,Pharmacie Idoudre,0808631820,292  av des Facultés    lotiss. Al Laimoune  mag.5 Oulfa Casablanca - Maroc   ,Pharmacie Idoudre Casablanca,Casablanca,,Casablanca-HayHassani
4221,Pharmacie Oued Beht,0522905103,"2, avenue Oued Beht - ex B, grp. B Casablanca",Pharmacie Oued Beht Casablanca,Casablanca,,Casablanca-HayHassani
4087,Pharmacie Missimi,0522900529,hay Missimi (hay Hassani)   rue12 ang. rue 24 n°1  Casablanca,Pharmacie Missimi Casablanca,Casablanca,,Casablanca-HayHassani
3276,Pharmacie AlMiza,0522931929,quartier Lissasfa I (route d'El Jadida)   lotiss. Alkhalil  imm. A3  Casablanca,Pharmacie AlMiza Casablanca,Casablanca,,Casablanca-HayHassani
8925,Genie Para,0522215010,lotiss. Mandarona   rue 17 n°92  Casablanca - Maroc   ,Parapharmacie Genie Para Casablanca,Casablanca,,Casablanca-HayHassani
4155,Pharmacie Annasr,0522932813,"hay El Oulfa, Assalam II, Imm 3, Gh4 Casablanca",Pharmacie Annasr Casablanca,Casablanca,,Casablanca-HayHassani
2520,Pharmacie Nadir,0522250943,3  bd Al Abtal   Q. Guynmer  hay Arraha  Casablanca,Pharmacie Nadir Casablanca,Casablanca,,Casablanca-HayHassani
2058,Pharmacie Wilaya Moulouya,0522905113,222  bd Oued Moulouya  Oulfa Casablanca,Pharmacie Wilaya Moulouya Casablanca,Casablanca,,Casablanca-HayHassani
2758,Pharmacie des Universites,0522995194,K070  quartier Lissasfa  (route d'El Jadida)   résid. Bayt AlMaarifa Lissasfa Casablanca,Pharmacie des Universites Casablanca,Casablanca,,Casablanca-HayHassani
4646,Pharmacie Hay ElHassani,0522903522,hay Missimi (hay Hassani)   rue 2 n°50 Oulfa Casablanca,Pharmacie Hay ElHassani Casablanca,Casablanca,,Casablanca-HayHassani
5469,Pharmacie Lausanne,0522905366,207  lotiss. Laimoune  Oulfa Casablanca,Pharmacie Lausanne Casablanca,Casablanca,,Casablanca-HayHassani
4959,Pharmacie Mazola,0522933689,"hay Saada - ex Mazola (q. Aviation), n°51 rue 4 Casablanca",Pharmacie Mazola Casablanca,Casablanca,,Casablanca-HayHassani
3373,Pharmacie Hay ElMatar,0522932026,"1, bd Oued Oum Errabia  Casablanca",Pharmacie Hay ElMatar Casablanca,Casablanca,,Casablanca-HayHassani
4600,Pharmacie Taouss,0522900881,"N12 , angle rue 13 et 04, groupe 5, Hay El Oulfa, Casablanca",Pharmacie Taouss Casablanca,Casablanca,,Casablanca-HayHassani
4975,Pharmacie AlMotahida,0522895606,"hay El Oulfa, lot. Sidi Abderrhman rue 36 n°31 Casablanca",Pharmacie AlMotahida Casablanca,Casablanca,,Casablanca-HayHassani
7430,Pharmacie Attawfiq,0527294084,Pharmacie Attawfiq CASABLANCA,Pharmacie Attawfiq Casablanca,Casablanca,,Casablanca-HayHassani
5281,Pharmacie ElManal,0522932829,"320, bd Oued Oum Errabia  Casablanca",Pharmacie ElManal Casablanca,Casablanca,,Casablanca-HayHassani
4921,Pharmacie Orjouane,0522362220,"122, rue El Ourjouane  Casablanca",Pharmacie Orjouane Casablanca,Casablanca,,Casablanca-HayHassani
9098,Pharmacie du Coin,0522583125,10  bd Zoulikha Nasri  Hay sidi maarouf 1 Casablanca - Maroc   ,Pharmacie du Coin Casablanca,Casablanca,,Casablanca-SidiMaarouf
3642,Pharmacie Oum El Kheir,0522975293,"147, lotiss. Communal , n°2 Sidi Maârouf Casablanca",Pharmacie Oum El Kheir Casablanca,Casablanca,,Casablanca-SidiMaarouf
5489,Pharmacie Morjana,0522321931,"15, lotiss. Communal , Sidi Maârouf Casablanca",Pharmacie Morjana Casablanca,Casablanca,,Casablanca-SidiMaarouf
2263,Pharmacie Nour Al Mostakbal,0522335191,lotiss. Al Moustakbal   GH49 imm.3A 445 n°3 Sidi Maarouf Casablanca,Pharmacie Nour Al Mostakbal Casablanca,Casablanca,,Casablanca-SidiMaarouf
5437,Pharmacie Hay Bouchra,0522581949,44  lotiss. Bouchra   Sidi Maârouf  Casablanca,Pharmacie Hay Bouchra Casablanca,Casablanca,,Casablanca-SidiMaarouf
1873,Pharmacie Zamzam,0522580198,lotiss. Lina   H2 lot. Hammam  Sidi Maârouf  Casablanca,Pharmacie Zamzam Casablanca,Casablanca,,Casablanca-SidiMaarouf
3381,Pharmacie Tassnime,0522584172,1  lotiss. Al Moustakbal   Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Tassnime Casablanca,Casablanca,,Casablanca-SidiMaarouf
3739,Pharmacie El Karti,0522583811,lotiss. Al Moustakbal   Gh 27 imm. 238 A n°1  Sidi Maârouf  Casablanca,Pharmacie El Karti Casablanca,Casablanca,,Casablanca-SidiMaarouf
5794,Pharmacie Attenmia,0522584777,résid. Soufiane   imm. B2  Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Attenmia Casablanca,Casablanca,,Casablanca-SidiMaarouf
3465,Pharmacie Morsad,0522321929,"93, lotiss. Bouchra , rte 1100 Sidi Maârouf Ouled Haddou Casablanca",Pharmacie Morsad Casablanca,Casablanca,,Casablanca-SidiMaarouf
716,Pharmacie Ahmida,0522335587,rte  1100   cplxe com. Sidi Maarouf  Oulad Haddou Sidi Maarouf Casablanca,Pharmacie Ahmida Casablanca,Casablanca,,Casablanca-SidiMaarouf
5082,Pharmacie Rabii Al Moustakbal,0522583415,lotiss. Al Moustakbal   Gh34  imm. T301 Sidi Maârouf  Casablanca,Pharmacie Rabii Al Moustakbal Casablanca,Casablanca,,Casablanca-SidiMaarouf
4127,Pharmacie Yathrib,0522972573,lotiss. Al Moustakbal   Gh 4  n°24 Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Yathrib Casablanca,Casablanca,,Casablanca-SidiMaarouf
651,Pharmacie Camya,0522580842,Lotiss. Lina   lot 316  rue 13 n°1 Sidi Maarouf Casablanca,Pharmacie Camya Casablanca,Casablanca,,Casablanca-SidiMaarouf
5742,Pharmacie Jamea AlAdarissa,0522580932,"lotiss. Loubna , mag. n°B1 Sidi Maarouf Casablanca",Pharmacie Jamea AlAdarissa Casablanca,Casablanca,,Casablanca-SidiMaarouf
5588,Pharmacie de la Découverte,0522973223,"7, lotiss. Al Moustakbal, rte 1029 Sidi Maârouf Casablanca",Pharmacie de la Découverte Casablanca,Casablanca,,Casablanca-SidiMaarouf
1609,Pharmacie Noufissa,0522581497,2  c.com. Soufiane   Sidi Maârouf  Casablanca,Pharmacie Noufissa Casablanca,Casablanca,,Casablanca-SidiMaarouf
1894,Pharmacie Bella Medina,0522525808,98  bd Tétouan Californie (près de casa Neour shore) Casablanca,Pharmacie Bella Medina Casablanca,Casablanca,,Casablanca-SidiMaarouf
4061,Pharmacie AlOukhoua,0522321240,"88  lotiss. Rakia   Ct rte 1100 lot ""G"" Sidi Maarouf Casablanca",Pharmacie AlOukhoua Casablanca,Casablanca,,Casablanca-SidiMaarouf
5192,Pharmacie Mandarona,0522335699,rte de Bouskoura (c.t.1029)   résid. Ennakhil  Sidi Maarouf  Casablanca,Pharmacie Mandarona Casablanca,Casablanca,,Casablanca-SidiMaarouf
9667,Pharmacie Garden California,0522787544,"lotiss. La Colline résid. California Garden Quartier sidi maarouf Arr. Aïn Chok  Sidi Maarouf Casablanca 
",Pharmacie Garden California Casablanca,Casablanca,09H A 21H,Casablanca-SidiMaarouf
5209,Pharmacie ElOuazzani,0522975308,"75, lotiss. Al Moustakbal, Sidi Maârouf Casablanca",Pharmacie ElOuazzani Casablanca,Casablanca,,Casablanca-SidiMaarouf
5230,Pharmacie Fleming,0522522989,275  route de la Mecque (Californie)   Casablanca,Pharmacie Fleming Casablanca,Casablanca,,Casablanca-SidiMaarouf
5518,Pharmacie Kabli,0522973293,126  lotiss. Faraj   Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Kabli Casablanca,Casablanca,,Casablanca-SidiMaarouf
3412,Pharmacie Mechmach,0522973912,18  lotiss. Anna   Ouled Haddou Sidi Maârouf  Casablanca,Pharmacie Mechmach Casablanca,Casablanca,,Casablanca-SidiMaarouf
4593,Pharmacie Ait Lbacha,0522321210,"rte 109 , Km 10 Ouled Hadou, Sidi Maarouf Casablanca",Pharmacie Ait Lbacha Casablanca,Casablanca,,Casablanca-SidiMaarouf
5221,Pharmacie ElHaddaoui,0522335774,"104, lotiss. Dandoune , Ouled Haddou Sidi Maârouf Casablanca",Pharmacie ElHaddaoui Casablanca,Casablanca,,Casablanca-SidiMaarouf
1074,Pharmacie Errayane,0522973214,1  lotiss. Ennour   Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Errayane Casablanca,Casablanca,garde 24h/24,Casablanca-SidiMaarouf
4433,Pharmacie Tmime,0522973111,lotiss. Jet Sakane   imm. 41 n°1 rte 1100  Sidi Maârouf  Casablanca,Pharmacie Tmime Casablanca,Casablanca,,Casablanca-SidiMaarouf
3908,Pharmacie Saber,0522583362,résid. Erac   imm. 57  C1 n°3 Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Saber Casablanca,Casablanca,,Casablanca-SidiMaarouf
9448,Pharmacie Sidi Massôud,0522973981,,Pharmacie Sidi Massôud Bouskoura,Bouskoura,garde 24h/24,Casablanca-SidiMaarouf
1615,Pharmacie Amine,0522972585,65  lotiss. Amine   rte de Bouskoura Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Amine Casablanca,Casablanca,,Casablanca-SidiMaarouf
4735,Pharmacie Daoussi,0522583094,38  lotiss. Al Othmania   rte 1100 Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie Daoussi Casablanca,Casablanca,,Casablanca-SidiMaarouf
2496,Pharmacie de la colline,0522335177,rte 1029   c.com. carrefour Sidi Maârouf Sidi Maarouf Casablanca,Pharmacie de la colline Casablanca,Casablanca,,Casablanca-SidiMaarouf
4540,Pharmacie Ibn Taimia,0522335225,119  lotiss.  AlAdarissa   Sidi Maarouf  Casablanca,Pharmacie Ibn Taimia Casablanca,Casablanca,,Casablanca-SidiMaarouf
2106,Pharmacie Al Ichraf,0522584771,9  lotiss. Al Ichraf  Sidi Maarouf Casablanca,Pharmacie Al Ichraf Casablanca,Casablanca,,Casablanca-SidiMaarouf
6816,Pharmacie Louz,0522210827,Pharmacie Louz CASABLANCA,Pharmacie Louz Casablanca,Casablanca,,Casablanca-SidiMaarouf
3697,Pharmacie les Idrissides,0522321080,lotiss. Jnanat   Sidi Maârouf  Casablanca,Pharmacie les Idrissides Casablanca,Casablanca,,Casablanca-SidiMaarouf
4477,Pharmacie Ouled Haddou,0522335100,"hay ElNajah , bloc""B"" n°77 Sidi Maârouf Casablanca",Pharmacie Ouled Haddou Casablanca,Casablanca,,Casablanca-SidiMaarouf
4662,Pharmacie Alabe,0522974065,"48, lotiss. Salama , rte de Makro Sidi Maârouf Casablanca",Pharmacie Alabe Casablanca,Casablanca,,Casablanca-SidiMaarouf
4575,Pharmacie des Anges,0522218886,quartier Oulad Taleb   rue10 n°9 résid. Sans Pareil Majorelle Inara Casablanca,Pharmacie des Anges Casablanca,Casablanca,,Casablanca-AinChock
643,Pharmacie Achcharaf,0522216409,bd El Qods   Coopérative Acharaf n°DM2 Inara Casablanca,Pharmacie Achcharaf Casablanca,Casablanca,,Casablanca-AinChock
4398,Pharmacie Majorelle,0522508142,quartier Oulad Taleb   Cooperative Sofaca n°14  Casablanca,Pharmacie Majorelle Casablanca,Casablanca,,Casablanca-AinChock
2081,Pharmacie Soulaima,0522219894,bd de Fès   résid. les Jardins de Californie 2 Californie Casablanca,Pharmacie Soulaima Casablanca,Casablanca,,Casablanca-AinChock
8897,Laboratoire Tradiphar Maroc( Tradiphar Lab ),0522507177,cité Aïn Chok   lotiss. Siham rue 6 n°24 Californie Ain chok Casablanca - Maroc   ,Parapharmacie Laboratoire Tradiphar Maroc( Tradiphar Lab ) Casablanca,Casablanca,,Casablanca-AinChock
4665,Pharmacie Violette,0522212796,lotiss. Violette   57 rue 2 n°51  Casablanca,Pharmacie Violette Casablanca,Casablanca,,Casablanca-AinChock
315,Pharmacie Bd Al Qods,0522523939,bd El Qods   lotiss. Logemo imm. 54 n°2  Inara I Aïn Chok Casablanca,Pharmacie Bd Al Qods Casablanca,Casablanca,,Casablanca-AinChock
5120,Pharmacie AlQods,0522630540,"158, bd de la Grande Ceinture (h.Mohammadi)  Casablanca",Pharmacie AlQods Casablanca,Casablanca,,Casablanca-AinChock
4255,Pharmacie Nigelle,0522871770,"quartier Oulad Taleb, rue 18 n°36 Casablanca",Pharmacie Nigelle Casablanca,Casablanca,,Casablanca-AinChock
4493,Pharmacie Siham,0522526303,"lot. Omariya, rue 31 n°64 Casablanca",Pharmacie Siham Casablanca,Casablanca,,Casablanca-AinChock
4302,Pharmacie Achir,0522528253,lot. Mandarona   rue 14 n°101  Aïn Chok Aïn Chok Casablanca,Pharmacie Achir Casablanca,Casablanca,,Casablanca-AinChock
304,Pharmacie Moncef,0522353480,76  bd Chefchaouni  Aïn Sebaâ Casablanca,Pharmacie Moncef Casablanca,Casablanca,,Casablanca-AinChock
5576,Pharmacie Omariya,0522523629,lot. Omariya   Mosquée Omariya rue 49 Aïn Chok Casablanca,Pharmacie Omariya Casablanca,Casablanca,,Casablanca-AinChock
4728,Pharmacie Itqane,0522508678,lot. Zakaria   rue 10 n°50  Casablanca,Pharmacie Itqane Casablanca,Casablanca,,Casablanca-AinChock
8928,Hemodia,0522219504,lotiss. Mandarona   rue 14 n°203  Casablanca - Maroc   ,Parapharmacie Hemodia Casablanca,Casablanca,,Casablanca-AinChock
4872,Pharmacie Chrifa,0522523516,Hay Chrifa   rue 15 n°2  Casablanca,Pharmacie Chrifa Casablanca,Casablanca,,Casablanca-AinChock
5166,Pharmacie Zouhair,0522506026,"bd Oulad Haddou, rue 30 n°39 bis Lakrimat Casablanca",Pharmacie Zouhair Casablanca,Casablanca,,Casablanca-AinChock
8993,Pharmacie charm cheikh,0522506510,bd El Qods . lotiss. Al Hamra II n°600 Ain chok,Pharmacie charm cheikh Casablanca,Casablanca,,Casablanca-AinChock
4391,Pharmacie Cité Addaman,0522213499,avenue de Dakhla -ex H (Inara)   résid. addaman GH 9B n° 4 Aïn Chok Casablanca,Pharmacie Cité Addaman Casablanca,Casablanca,garde 24h/24,Casablanca-AinChock
3386,Pharmacie Rania,0522870599,lot. Mandarona   rue 10 n°164 Aïn Chok Casablanca,Pharmacie Rania Casablanca,Casablanca,,Casablanca-AinChock
4242,Pharmacie Moukrim,0522213975,"lotiss. Mandarona, rue 30 n°60, Hay Inara I (Aïn Chok) Casablanca",Pharmacie Moukrim Casablanca,Casablanca,,Casablanca-AinChock
5212,Pharmacie Addiar,0522507519,"Hay Inara I, rue Addiar Al Jadida n°16 Casablanca",Pharmacie Addiar Casablanca,Casablanca,,Casablanca-AinChock
4989,Pharmacie Abdessalam,0522212736,"Hay Chrifa, rue 3 n°30 bis Casablanca",Pharmacie Abdessalam Casablanca,Casablanca,,Casablanca-AinChock
5478,Pharmacie Benghazi,0522522762,"quartier Californie, lotiss. Tanay rue 8 n°2 Casablanca",Pharmacie Benghazi Casablanca,Casablanca,,Casablanca-AinChock
5787,Pharmacie AlKindi,0522507257,"48, qu. les Crêtes, rue 1 lotiss. Hafdia Casablanca",Pharmacie AlKindi Casablanca,Casablanca,,Casablanca-AinChock
2121,Pharmacie Faculté Ain Chock,0522524576,avenue du Deux Mars   hay Hind rue 2 n°27 Aïn Chok Casablanca,Pharmacie Faculté Ain Chock Casablanca,Casablanca,,Casablanca-AinChock
1030,Pharmacie Acima Inara,0522874912,avenue du Deux Mars   c.com Acima Inara mag. B6 Aïn Chok Casablanca,Pharmacie Acima Inara Casablanca,Casablanca,,Casablanca-AinChock
1206,Pharmacie Des Dalias,0522527560,492 X boulevard Panoramique  Aïn Chok Casablanca,Pharmacie Des Dalias Casablanca,Casablanca,,Casablanca-AinChock
3873,Pharmacie Haquimi,0522213681,"Hay Inara I, lotiss. Scime, rue 12 n°130 Casablanca",Pharmacie Haquimi Casablanca,Casablanca,,Casablanca-AinChock
4970,Pharmacie Dakhla,0522501082,"91, bd Dakhla -ex H, Inara I Casablanca",Pharmacie Dakhla Casablanca,Casablanca,,Casablanca-AinChock
5225,Pharmacie Lumières,0522524029,550  bd El Qods (Inara)  Aïn Chok Casablanca,Pharmacie Lumières Casablanca,Casablanca,,Casablanca-AinChock
5629,Pharmacie AlImam Malek,0522213313,derb Lakrimate I   rue 28 n°64 Aïn Chok Casablanca,Pharmacie AlImam Malek Casablanca,Casablanca,,Casablanca-AinChock
4993,Pharmacie Oxygène,0522520774,"1 Bis, bd Oulad Haddou ang. bd Panoramique, quartier Crêtes Casablanca",Pharmacie Oxygène Casablanca,Casablanca,,Casablanca-AinChock
2050,Pharmacie Californie,0522521999,435  boulevard Panoramique  Aïn Chok Casablanca,Pharmacie Californie Casablanca,Casablanca,,Casablanca-AinChock
5422,Pharmacie Jnane Californie,0522871112,"quartier Californie, piste Tadart n°10 résid. Jnane Californie Casablanca",Pharmacie Jnane Californie Casablanca,Casablanca,09H A 00H,Casablanca-AinChock
1426,Pharmacie Hayfa,0522521922,122  rue Addiar Eljadida   rue 25  Casablanca,Pharmacie Hayfa Casablanca,Casablanca,09H A 00H,Casablanca-AinChock
3702,Pharmacie les Crêtes,0522212709,"hay Haddaouia I, Marché Haddaouia n°20 Casablanca",Pharmacie les Crêtes Casablanca,Casablanca,,Casablanca-AinChock
2454,Pharmacie Sabri,0522501125,378  avenue de Dakhla -ex H (Inara)   lotiss. Chrifa Aïn Chok Casablanca,Pharmacie Sabri Casablanca,Casablanca,,Casablanca-AinChock
301,Pharmacie Bab Lamsalla,0522872999,hay Moulay Abdallah (Ain Chok)   rue 15 n°7 Aïn Chok Casablanca,Pharmacie Bab Lamsalla Casablanca,Casablanca,,Casablanca-AinChock
5372,Pharmacie Mesk Ellil,0522871572,lotiss. Mouna   rue 4 n°44 Aïn chok Aïn Chok Casablanca,Pharmacie Mesk Ellil Casablanca,Casablanca,,Casablanca-AinChock
4314,Pharmacie du Port,0523304817,bd Ferhat Hachad ang. rue Ibn Toumart Mohammedia,Pharmacie du Port Mohammedia,Mohammedia,,Mohammedia
4290,Pharmacie des Facultés,0523301019,Pharmacie des Facultés MOHAMMEDIA,Pharmacie des Facultés Mohammedia,Mohammedia,,Mohammedia
3989,Pharmacie Chifa,0523282252,"hay hassania ii, bloc b, n°213 Mohammedia",Pharmacie Chifa Mohammedia,Mohammedia,,Mohammedia
3713,Pharmacie Ayour,0523310742,"18, bd Fès ang. bd Allal El Fassi Mohammedia",Pharmacie Ayour Mohammedia,Mohammedia,,Mohammedia
2861,Pharmacie AlFalah,0523283314,"1676, bd Riad  Mohammedia",Pharmacie AlFalah Mohammedia,Mohammedia,,Mohammedia
